Created at 1/26/2008 10:57:17 AM from C:\Documents and Settings\Brandon\My Documents\aClimax\liBH4\Li2B12H12\VASP.ACLIMAX
Created using a-CLIMAX v.5.5.0 LE (Workshop Edition)
CM-1,0-1,0-2,0-3,0-4,W1,W2,W3,W4,Total,Experimental,IR,Raman,Raman Depolarised
2430,1.10477619491059E-15,1.72386176632974E-04,3.37389718996267E-02,4.09339363164134E-02,3.27319201779184E-11,5.29133296797183E-02,0.189253846039687,0.184711717313583,0.501724187458394,0,0,0,0
2431,1.79621361617337E-15,1.49412998106902E-04,3.35191486493174E-02,4.10091048413007E-02,3.11275368993952E-11,5.27195705325166E-02,0.189571532513595,0.185082922390587,0.502051691956552,0,0,0,0
2432,2.90893930447199E-15,1.28934897651083E-04,3.33060980647651E-02,4.10807648082243E-02,2.95969817972951E-11,5.25280313960874E-02,0.189890858825916,0.185457862303002,0.502392550325246,0,0,0,0
2433,4.69250113386826E-15,1.10776570230518E-04,3.31011215217675E-02,4.11486095786359E-02,2.81370904140012E-11,5.23386201782171E-02,0.190211638779262,0.185836688792397,0.502747455448652,0,0,0,0
2434,7.53992830572087E-15,9.47588966038867E-05,3.29053868928387E-02,4.12123779310203E-02,2.67448233068299E-11,5.21486632196387E-02,0.19053188054365,0.186219574615514,0.503112642126019,0,0,0,0
2435,1.20676638197899E-14,8.07023425445745E-05,3.27199124859077E-02,4.12718589588476E-02,2.54172615630962E-11,5.19576943221634E-02,0.190851731006232,0.18660646879306,0.503488367934184,0,0,0,0
2436,1.92385528242419E-14,6.84298938930155E-05,3.25455536896325E-02,4.13268960009413E-02,2.41516024580407E-11,5.17676672975931E-02,0.191170655068725,0.186996807858044,0.503876009833,0,0,0,0
2437,3.05502565373684E-14,5.77695205405098E-05,0.032382992446329,4.13773896056459E-02,2.29451552517271E-11,5.15736946054925E-02,0.191487625376157,0.187389854408038,0.504269325985178,0,0,0,0
2438,4.83226387492277E-14,4.8556177293224E-05,3.22327296444391E-02,4.14232995477437E-02,2.17953371211053E-11,5.13732716009196E-02,0.191802336572791,0.187784942034416,0.504665135599447,0,0,0,0
2439,7.61342013053812E-14,4.06333618705055E-05,3.20950804965655E-02,4.14646459304096E-02,2.06996692235154E-11,5.11663670515203E-02,0.192114556906091,0.188182255727595,0.505063539494827,0,0,0,0
2440,1.19481971539011E-13,3.38542600016511E-05,3.19701729450732E-02,4.15015094136863E-02,1.96557728879907E-11,5.09528468080799E-02,0.192424333111507,0.188581804053422,0.505464520611545,0,0,0,0
2441,1.86774873173383E-13,2.80825147587088E-05,3.18579491136659E-02,4.15340306163306E-02,1.86613659307982E-11,5.07326298079101E-02,0.192730422537153,0.188982843755726,0.505865958364392,0,0,0,0
2442,2.90822539777878E-13,2.3192662049965E-05,3.17581697987104E-02,4.15624087399456E-02,1.77142590917345E-11,5.05096458936147E-02,0.193032707641368,0.189384670960028,0.506270795713722,0,0,0,0
2443,4.510568425255E-13,1.90702768200977E-05,3.16704219669756E-02,4.15868994637402E-02,1.68123525877723E-11,5.02838165139853E-02,0.193333108641633,0.189786742721411,0.506680059601829,0,0,0,0
2444,6.96832095603289E-13,1.56118752285793E-05,3.15941291957022E-02,4.16078121558118E-02,1.59536327807312E-11,5.00550663130506E-02,0.19363350180527,0.190188123981387,0.507094245343101,0,0,0,0
2445,1.07230599035301E-12,1.27246172073585E-05,3.15285649555887E-02,4.16255064433627E-02,1.51361689557205E-11,4.98268005396806E-02,0.193934131378219,0.19058779233757,0.507515520287837,0,0,0,0
2446,1.64362634394202E-12,1.03258516432299E-05,0.031472868596889,4.16403881805475E-02,1.43581102071784E-11,0.049599331295266,0.19423577341069,0.190985723621598,0.507944410972636,0,0,0,0
2447,2.50946584572933E-12,8.34254329682303E-06,3.14260638532662E-02,4.16529048494797E-02,1.36176824294035E-11,4.93706180573261E-02,0.194537825381171,0.191382752163383,0.50837850686405,0,0,0,0
2448,3.81639553760234E-12,6.71061674947343E-06,3.13870796277852E-02,4.16635404279746E-02,1.29131854085491E-11,4.91431346541368E-02,0.194840460614506,0.191779851524339,0.508820777482221,0,0,0,0
2449,5.78121904160233E-12,5.37424842599518E-06,3.13547727713558E-02,4.16728097574185E-02,1.22429900131195E-11,4.89191935377415E-02,0.195143415462853,0.192177679296138,0.509273245091957,0,0,0,0
2450,8.72327342930312E-12,4.2851333074314E-06,3.13279525074582E-02,4.16812524460998E-02,1.16055354800802E-11,4.86986906679082E-02,0.195447607369751,0.192576846459912,0.509736634604765,0,0,0,0
2451,1.3110933795493E-11,3.4017485185397E-06,3.13054060999289E-02,4.16894263476386E-02,1.0999326793761E-11,4.84833541981767E-02,0.195751917577717,0.192977951993748,0.510211457989838,0,0,0,0
2452,1.96282645679098E-11,2.68863170738986E-06,3.12859253051547E-02,4.16979006608007E-02,1.04229321547998E-11,4.82731374644506E-02,0.196055971867029,0.193381393050723,0.510697017009917,0,0,0,0
2453,2.92701120303724E-11,2.11568814896107E-06,3.12683330987011E-02,4.17072487058336E-02,9.87498053644058E-12,4.80639322425963E-02,0.196359264707238,0.193787005705824,0.511187900187487,0,0,0,0
2454,4.34771564758129E-11,1.65753688585497E-06,3.12515101218383E-02,4.17180404431552E-02,9.35415932556616E-12,4.78559145180169E-02,0.196658339756915,0.194194937472688,0.511680399902331,0,0,0,0
2455,6.43268388715532E-11,1.29290302034067E-06,3.12344202583366E-02,4.17308348122882E-02,8.85921204590949E-12,4.76490459479193E-02,0.196950440021069,0.194605786211022,0.512171820226841,0,0,0,0
2456,9.48020398635745E-11,1.0040605186083E-06,0.031216134728913,4.17461719817337E-02,8.3889361609506E-12,0.047442396936026,0.197234875703062,0.19502000739657,0.512660590910014,0,0,0,0
2457,1.39167432195391E-10,7.76327583188475E-07,3.11958540822586E-02,4.17645656133269E-02,7.94218095406945E-12,4.72359312564069E-02,0.197512174317906,0.195437273102385,0.513146574846976,0,0,0,0
2458,2.03494216774245E-10,5.97614777738437E-07,3.11729274697572E-02,4.17864952567473E-02,7.51784548358492E-12,0.047030487641485,0.197783431521709,0.195856999651383,0.513630939366871,0,0,0,0
2459,2.96388343858432E-10,4.58024620982559E-07,3.11468686174575E-02,4.18123990005079E-02,7.11487661037088E-12,4.68260316772372E-02,0.198050475632982,0.1962788619578,0.514115095214109,0,0,0,0
2460,4.29996407537149E-10,3.49500265337835E-07,3.11173679546725E-02,4.18426665141624E-02,6.73226709579899E-12,4.66232251746104E-02,0.198313150305847,0.196702753274731,0.514599513161017,0,0,0,0
2461,6.21388569726916E-10,2.65520096804623E-07,3.10843004241554E-02,0.041877632621973,6.36905376781535E-12,4.64220369996463E-02,0.198568339073607,0.197128222381956,0.515080797649192,0,0,0,0
2462,8.9445086248429E-10,2.00834589685508E-07,3.10477285838493E-02,4.19175715502663E-02,6.02431575301545E-12,4.62206333619696E-02,0.198815649923207,0.197554266652607,0.515556051806964,0,0,0,0
2463,1.2824622095507E-09,1.51241476257639E-07,3.10079007136271E-02,4.19626919887006E-02,5.6971727726368E-12,0.046018985204969,0.199056232086402,0.19798036728379,0.516026329807125,0,0,0,0
2464,1.83158719094913E-09,1.13395203289873E-07,3.09652437603656E-02,0.042013133099327,5.38678350044395E-12,4.58178539511249E-02,0.199290353937827,0.198406626441553,0.516493326422375,0,0,0,0
2465,2.60558724910712E-09,8.46467032759004E-08,0.03092035108847,0.042068961596476,5.09234398053333E-12,0.045617053080977,0.199520483016378,0.198833276168283,0.516960212207968,0,0,0,0
2466,3.69214471304113E-09,6.29096717653571E-08,3.08739651471943E-02,4.21301700050979E-02,4.81308610313851E-12,4.54165990340737E-02,0.199749027690094,0.199260502596807,0.517430331079897,0,0,0,0
2467,5.21131052659099E-09,4.65497813432698E-08,3.08269553167488E-02,4.21966761853905E-02,4.54827613656755E-12,4.52171172051717E-02,0.199977784913852,0.199688852289864,0.517907437676667,0,0,0,0
2468,7.3267336577778E-09,3.42935507301738E-08,3.07802913476532E-02,4.22683241876569E-02,4.2972133134544E-12,0.045018583173581,0.200207045947308,0.200119034526825,0.518393320807606,0,0,0,0
2469,1.02605146114433E-08,2.51539021112563E-08,3.07350129570981E-02,4.23448864738035E-02,4.0592284695561E-12,4.48200999091615E-02,0.200437124893117,0.200551336105245,0.518888495756901,0,0,0,0
2470,1.43127551461121E-08,1.8369763677171E-08,3.06921962869803E-02,4.24260675113406E-02,3.83368273337552E-12,4.46222993930186E-02,0.200667772953047,0.200985720063098,0.519394088893837,0,0,0,0
2471,1.98871602546862E-08,1.33573941288843E-08,3.06529180554963E-02,4.25115087128948E-02,3.61996626493684E-12,4.44244668892131E-02,0.200900415247067,0.201421796529112,0.519911138681957,0,0,0,0
2472,2.75243969384655E-08,9.6714118467163E-09,3.06182183425805E-02,4.26007946599595E-02,3.41749704208755E-12,4.42265836389758E-02,0.201138013517083,0.201859300947023,0.520442948304847,0,0,0,0
2473,3.79453386619837E-08,6.97379691909057E-09,3.05890630342786E-02,4.26934605148189E-02,3.22571969274582E-12,4.40277291506135E-02,0.20138122464702,0.202298583951273,0.520990106220365,0,0,0,0
2474,5.21068370255167E-08,5.00939519016996E-09,3.05663070081336E-02,0.042789000490314,3.04410437155683E-12,4.38261463012151E-02,0.201627624229135,0.202739770184415,0.521548905332489,0,0,0,0
2475,7.12732763390806E-08,3.58668788308151E-09,3.05506591673831E-02,4.28868772144298E-02,2.87214567946483E-12,4.36201805454754E-02,0.201874563730198,0.203182765920064,0.522115121440386,0,0,0,0
2476,9.71078960798536E-08,2.5627977367792E-09,3.05426504236883E-02,4.29865317966581E-02,2.70936162475049E-12,4.34107914617083E-02,0.202119510913327,0.203627223837995,0.522686808106779,0,0,0,0
2477,1.31788724247291E-07,1.83188369030287E-09,3.05426056848155E-02,4.30873943768095E-02,2.55529262412455E-12,4.31979192203648E-02,0.202359096668174,0.204072531429662,0.52325968100299,0,0,0,0
2478,1.78154964197478E-07,1.3162325266919E-09,3.05506208249115E-02,4.31888949154449E-02,2.40950054250938E-12,4.29808965175794E-02,0.202592011710257,0.204517630013716,0.523830233455516,0,0,0,0
2479,2.39890829722223E-07,9.59489675082522E-10,3.05665455018008E-02,4.32904739693375E-02,2.27156777018004E-12,4.27617025357872E-02,0.202817477310518,0.204961685704202,0.524398125874236,0,0,0,0
2480,3.21755136111738E-07,7.21585022185056E-10,3.05899725403786E-02,0.04339159318622,2.14109633597501E-12,4.25403233492656E-02,0.203035590978483,0.205404556899592,0.524962359432801,0,0,0,0
2481,4.29866432500039E-07,5.75005726106726E-10,3.06202344272602E-02,0.043491745251221,2.01770705532491E-12,4.23160934859602E-02,0.203245949111096,0.205846374082705,0.525520826801699,0,0,0,0
2482,5.7205510060651E-07,5.02149320546033E-10,3.06564072641075E-02,4.35904630233855E-02,1.90103871188459E-12,4.20899701559777E-02,0.203448134117669,0.206287754734096,0.526073301854386,0,0,0,0
2483,7.58295636546662E-07,4.93559468868978E-10,3.06973223112682E-02,4.36873276148041E-02,1.7907472715901E-12,4.18619451380989E-02,0.203642575184579,0.206729357420865,0.526619286460601,0,0,0,0
2484,1.00123425469066E-06,5.46906108075937E-10,3.07415850261694E-02,4.37819751872124E-02,1.68650512799754E-12,4.16329153971977E-02,0.20383067327132,0.207171490400508,0.527159641065255,0,0,0,0
2485,1.31682897156451E-06,6.66623831091194E-10,3.07876012695637E-02,4.38741022712231E-02,1.58800037779524E-12,4.14046179997305E-02,0.204015352089969,0.207614317417511,0.527697308545182,0,0,0,0
2486,1.72512139374484E-06,8.6416949439259E-10,3.08336101248881E-02,4.39634694511194E-02,1.49493612541447E-12,4.11779007227422E-02,0.204198539667089,0.20805799931645,0.528233245269347,0,0,0,0
2487,2.25116147833185E-06,1.15890440385648E-09,3.08777225594035E-02,4.40499033025131E-02,1.40702981569669E-12,4.09517330604382E-02,0.204381275972132,0.208503162739974,0.52876604995625,0,0,0,0
2488,2.92610846848365E-06,1.57965013789591E-09,3.09179649579896E-02,4.41332965200438E-02,1.32401259360758E-12,4.07261206614633E-02,0.204563908678519,0.208950805857586,0.529295024365044,0,0,0,0
2489,3.7885329167085E-06,2.16701216874638E-09,3.09523263885586E-02,4.42136062262177E-02,1.24562869001922E-12,4.05020884600451E-02,0.204743867074641,0.209401889946368,0.529817568797005,0,0,0,0
2490,4.88594605677268E-06,2.976613964804E-09,3.09788083183479E-02,4.42908505088012E-02,1.17163483261248E-12,4.02788266639106E-02,0.204915391933927,0.209857199538239,0.530325965887068,0,0,0,0
2491,6.27658360630257E-06,4.08343821821189E-09,3.09954753981791E-02,0.044365103290987,1.10179968098115E-12,4.00563493774196E-02,0.205077954410799,0.210316875309255,0.530818038454785,0,0,0,0
2492,8.03147118499756E-06,5.58753327448353E-09,0.031000505871241,4.44364876938239E-02,1.03590328504885E-12,0.039834673339215,0.2052323047744,0.210780751433822,0.531292760172255,0,0,0,0
2493,1.02367977012165E-05,7.62141379954388E-09,3.09922401467989E-02,4.45051681020323E-02,9.73736565937314E-13,3.96128501879342E-02,0.205378896168904,0.21124859673,0.531747995755758,0,0,0,0
2494,1.29966210539082E-05,1.03595672783725E-08,3.09692261086706E-02,4.45713411902405E-02,9.1510081845288E-13,3.93909011107459E-02,0.205518856868466,0.211719947485957,0.532183279745617,0,0,0,0
2495,1.64359270619742E-05,1.40305741730207E-08,3.09302598030237E-02,4.46352262048807E-02,8.59807234384371E-13,3.91688491541854E-02,0.205652979720923,0.212194415097468,0.532598179938977,0,0,0,0
2496,2.07040574045485E-05,1.89324615123778E-08,3.08744202681369E-02,4.46970548257335E-02,8.07676445831826E-13,3.89467192667187E-02,0.205781704566965,0.212671804013079,0.532992425931307,0,0,0,0
2497,2.59785152698133E-05,2.54520392778273E-08,3.08010974268596E-02,4.47570609488945E-02,7.58538087810991E-13,3.87245382529473E-02,0.205906096100352,0.213152087622971,0.533366884320092,0,0,0,0
2498,3.24691481174869E-05,3.40891179356437E-08,3.07100121558135E-02,4.48154707387008E-02,7.122303794032E-13,3.85023347909542E-02,0.206027768215063,0.213634544471721,0.5337226336102,0,0,0,0
2499,4.04226952417286E-05,4.54866752900829E-08,3.06012278679311E-02,4.48724932892257E-02,6.68599722744334E-13,3.82809488481626E-02,0.206149545112507,0.214117949478181,0.534062632778593,0,0,0,0
2500,5.0127673506306E-05,6.04682324752096E-08,3.04751531897258E-02,4.49283122162134E-02,6.27500319170056E-13,3.80602464292268E-02,0.206275657949848,0.214601313447258,0.534390871374638,0,0,0,0
2501,6.19195576114778E-05,8.00839127114818E-08,3.03325355739772E-02,4.49830784681711E-02,5.8879380185723E-13,3.78390895331405E-02,0.206412387983683,0.215083841820571,0.534712933021655,0,0,0,0
2502,7.61861915335027E-05,1.05666891906086E-07,3.01744459540578E-02,4.50369046017136E-02,5.52348884323681E-13,3.76175153415215E-02,0.206559447022316,0.215565262531448,0.535029867310035,0,0,0,0
2503,9.33733454603241E-05,1.38902205639069E-07,3.00022548094723E-02,0.04508986071263,5.1804102416994E-13,3.73955625470346E-02,0.206711486693002,0.216045661389301,0.535338338399624,0,0,0,0
2504,1.13990307877601E-04,1.81910149514051E-07,2.98176002649676E-02,4.51419721524541E-02,4.85752101467622E-13,3.71732714089897E-02,0.206868802084562,0.216524836617079,0.535640654746565,0,0,0,0
2505,1.38615375846086E-04,2.37346794514206E-07,2.96223490798057E-02,4.51932190929173E-02,4.55370111219416E-13,3.69514464230706E-02,0.207029462610324,0.217002601279558,0.535937931208772,0,0,0,0
2506,1.67901078542921E-04,3.08524429103619E-07,2.94185515921106E-02,4.52435379301855E-02,4.26788869335462E-13,3.67309299210778E-02,0.207191886663472,0.217478767505058,0.536231883215303,0,0,0,0
2507,2.0257894059838E-04,3.99555026194121E-07,2.92083918591172E-02,4.52928244500757E-02,3.99907731590103E-13,3.65117650918368E-02,0.20735473800329,0.217953355863471,0.536524053763816,0,0,0,0
2508,2.43463563629945E-04,5.15520103915626E-07,2.89941343722638E-02,4.53409386074204E-02,3.74631325041669E-13,3.62939950686142E-02,0.207517266734671,0.218427059632676,0.536817373499754,0,0,0,0
2509,2.91455777840847E-04,6.62670589574169E-07,2.87780688222101E-02,4.53877107102238E-02,3.50869291416061E-13,3.60776629747808E-02,0.207677774721387,0.218900514657302,0.537113850334685,0,0,0,0
2510,3.47544591981005E-04,8.48660488260193E-07,2.85624544402639E-02,4.54329487448821E-02,3.285360419725E-13,3.58620025285736E-02,0.207834420948481,0.219374618322115,0.537414838237113,0,0,0,0
2511,4.12807650898085E-04,1.0828182799697E-06,2.83494654480082E-02,4.54764465348237E-02,3.07550523386881E-13,3.56462065326709E-02,0.207984589606632,0.219850163003298,0.537720761594918,0,0,0,0
2512,4.88409896992853E-04,1.3764599971964E-06,2.81411391062978E-02,4.55179923933321E-02,2.87835994204713E-13,0.035430315966399,0.208127706839462,0.220327720422654,0.538034661085422,0,0,0,0
2513,5.75600126866159E-04,1.74324784096308E-06,2.79393277698305E-02,4.55573779134119E-02,2.6931981143172E-13,3.52143703843997E-02,0.208264208594282,0.2208070187356,0.5383596467725,0,0,0,0
2514,6.75705139040529E-04,2.19959794661338E-06,2.77456562271959E-02,0.045594406534081,2.51933226845744E-13,3.49997002684242E-02,0.208398219436994,0.221287217175326,0.53870310437926,0,0,0,0
2515,7.90121184518807E-04,2.76514047861944E-06,2.75614854429371E-02,4.56289015335776E-02,2.35611192628683E-13,0.034787567236357,0.208528857774883,0.221768122268874,0.539067820581861,0,0,0,0
2516,9.20302460601923E-04,3.46323458210223E-06,2.73878836231384E-02,4.56607131251406E-02,2.20292175931886E-13,3.45772464969057E-02,0.208654578000174,0.222250391378504,0.539454578319267,0,0,0,0
2517,1.06774643105788E-03,4.32153981350182E-06,0.027225605305729,4.56897243691705E-02,2.05917982002555E-13,3.43692433443061E-02,0.208775132927912,0.222734821253836,0.539866595172031,0,0,0,0
2518,1.23397581327468E-03,5.37264448103058E-06,2.70750789381567E-02,4.57158556650396E-02,1.92433585512515E-13,3.41647936223411E-02,0.208890185435333,0.223221928381153,0.540307190499971,0,0,0,0
2519,1.42051714582565E-03,6.65474981754572E-06,2.69364031559274E-02,0.045739067644482,1.79786969743982E-13,3.39639383590567E-02,0.208999568209796,0.223711125529877,0.540777274794963,0,0,0,0
2520,1.62887593773637E-03,8.21240705997863E-06,2.68093517235545E-02,4.57593623538494E-02,1.67928973299899E-13,0.033766721364727,0.209103688743558,0.224201937111859,0.541278149642511,0,0,0,0
2521,1.86050850281653E-03,1.00973023039196E-05,2.66933868525549E-02,4.57767826818436E-02,1.56813144018853E-13,0.033573189293052,0.20920310549627,0.224694360193788,0.541811430322786,0,0,0,0
2522,2.11679069712528E-03,1.23690814332699E-05,2.65876803768235E-02,4.57914100597464E-02,1.46395599786726E-13,3.33833916660088E-02,0.209298731063549,0.225188232723113,0.542378605667946,0,0,0,0
2523,2.39898390261947E-03,1.50962045001785E-05,2.64911420510864E-02,4.58033605298029E-02,1.36634895948877E-13,3.31973784252704E-02,0.209389662652022,0.225683520797582,0.54297914456302,0,0,0,0
2524,2.70819873215115E-03,1.83568156730026E-05,2.64024540495016E-02,4.58127793415537E-02,1.27491899038017E-13,3.30151999428554E-02,0.209475342537143,0.226180738392736,0.543613069811742,0,0,0,0
2525,3.04535706633445E-03,2.22396113218465E-05,2.63201105842416E-02,4.58198342930507E-02,1.18929666543846E-13,3.28356147100459E-02,0.209556664561536,0.226680887024817,0.544280707851466,0,0,0,0
2526,3.41115316680214E-03,2.68446850357317E-05,2.62424614423614E-02,4.58247080818984E-02,1.10913332461147E-13,3.26574486331264E-02,0.209634592687259,0.227183954622638,0.544981163319232,0,0,0,0
2527,3.80601473784664E-03,3.22843244493929E-05,2.61677581564886E-02,4.58275899682259E-02,1.0340999836322E-13,3.24807499859056E-02,0.209712692809368,0.227688680820997,0.545715770803385,0,0,0,0
2528,4.23006492378887E-03,3.86837308125555E-05,2.60942014826225E-02,0.045828667076767,9.63886297574885E-14,3.23042993862164E-02,0.209792218124408,0.228193912367861,0.546482047092572,0,0,0,0
2529,4.68308632680827E-03,4.6181628397033E-05,0.026019988856997,0.045828115677512,8.98199574896145E-14,3.21269463913417E-02,0.20987486799986,0.228698952457677,0.547278139338683,0,0,0,0
2530,5.16448820356441E-03,5.49307272684115E-05,2.59433605425764E-02,4.58260927836847E-02,8.36763839717334E-14,3.19487359055831E-02,0.209960311838916,0.229203538850288,0.548101458851965,0,0,0,0
2531,5.67327804316707E-03,6.50979998335343E-05,2.58626432520803E-02,0.045822728392434,7.79318940193257E-14,3.17697106209151E-02,0.210049050370747,0.229707574948712,0.548950083627967,0,0,0,0
2532,6.20803873886502E-03,7.68647291159086E-05,0.025776290145012,4.58181186683907E-02,7.25619700898548E-14,3.15899099345591E-02,0.210140842502456,0.230210462340001,0.549820527058471,0,0,0,0
2533,6.76691253699971E-03,9.04262851264509E-05,2.56829162365079E-02,4.58123203343618E-02,6.7543511724622E-14,3.14093699585998E-02,0.210235049814315,0.230712259655587,0.550709254821565,0,0,0,0
2534,7.34759287617414E-03,1.05991585212438E-04,2.55813284205585E-02,4.58053464884784E-02,6.28547590033137E-14,3.12281260212115E-02,0.210333214793186,0.231213086020267,0.551614686205151,0,0,0,0
2535,7.94732511542972E-03,1.23782195108545E-04,2.54705494932465E-02,4.57971640149354E-02,5.84752198284586E-14,3.10462125765326E-02,0.210436639125521,0.231712973904408,0.55253464642524,0,0,0,0
2536,8.56291699226601E-03,1.44031029795719E-04,2.53498357566362E-02,4.57876926980973E-02,5.43856008644883E-14,3.08636632302162E-02,0.210545053263357,0.232211974711205,0.553465167681628,0,0,0,0
2537,9.19075945105437E-03,1.66980617390328E-04,0.025218687984171,4.57768060893422E-02,5.05677419632964E-14,3.06805113147099E-02,0.21065557160323,0.232710830891232,0.55440014795118,0,0,0,0
2538,9.82685824306035E-03,1.92880895298275E-04,2.50768557272782E-02,4.57643341147494E-02,4.7004553915142E-14,0.030496789932066,0.210766362688884,0.233210465948458,0.555334547549842,0,0,0,0
2539,1.04668764259915E-02,2.21986515890964E-04,2.49243351340265E-02,4.57500673517142E-02,4.36799593704386E-14,3.03125314225171E-02,0.210874906062673,0.23371149735403,0.556262200266888,0,0,0,0
2540,1.11061875905594E-02,2.54553649047888E-04,0.024761360628289,4.57337628457897E-02,4.05788367844266E-14,3.01277673753304E-02,0.210980948790489,0.234214055811979,0.557178636691525,0,0,0,0
2541,1.17399393224102E-02,2.90836281048552E-04,2.45883909568157E-02,0.045715151287328,3.76869672429434E-14,2.99425282096445E-02,0.211086657065624,0.234718177572975,0.558081680695884,0,0,0,0
2542,1.23631260796915E-02,3.31082023386712E-04,2.44060902476253E-02,4.56939453223809E-02,3.49909840334996E-14,2.97568431874073E-02,0.211192122049098,0.235224164903348,0.558967373812972,0,0,0,0
2543,1.29706703402849E-02,3.75527460933672E-04,2.42153048328796E-02,0.045669848735157,3.24783248316343E-14,2.95707415197769E-02,0.2112971657396,0.235732660665595,0.559831919294259,0,0,0,0
2544,1.35575105597444E-02,4.24393086208285E-04,2.40170366706512E-02,4.56425662111091E-02,3.01371863780804E-14,2.93842523672838E-02,0.211401283706007,0.236243682877324,0.560670725478359,0,0,0,0
2545,1.41186941928656E-02,4.7787788493285E-04,2.38124142515619E-02,4.56118133711705E-02,2.79564815276137E-14,0.02919740437205,0.211501485195793,0.236756939614034,0.561476628882435,0,0,0,0
2546,1.46494737799033E-02,5.36153657080904E-04,2.36026618980688E-02,4.55773267591509E-02,2.59257985556062E-14,2.90102257243821E-02,0.21159576489667,0.23727234230289,0.562243949018172,0,0,0,0
2547,1.51454038933236E-02,5.99359176676802E-04,2.33890683571333E-02,4.55388734659327E-02,2.40353626132516E-14,2.88227441331863E-02,0.21168153018722,0.237789463148446,0.562966442361943,0,0,0,0
2548,0.015602436591982,6.67594312027851E-04,2.31729555530151E-02,4.54962600856552E-02,2.2275999227191E-14,2.86349863931944E-02,0.211759711751981,0.238307687768026,0.563641632455904,0,0,0,0
2549,1.60170129444397E-02,7.40914245131955E-04,2.29556483086761E-02,4.54493407200339E-02,5.00770506727672E-06,2.84469783560969E-02,0.211830128910702,0.238826943935547,0.564271975125695,0,0,0,0
2550,1.63861481674478E-02,8.1932394393718E-04,2.27384457651421E-02,4.53980237765823E-02,2.4953183592117E-05,2.82587454774978E-02,0.211894503467332,0.239347441909598,0.564867585691129,0,0,0,0
2551,1.67075079827734E-02,9.02773053145785E-04,2.25225951320434E-02,4.53422773437729E-02,5.98398007345748E-05,0.028070312411905,0.211951293245693,0.239869748272843,0.565426347242911,0,0,0,0
2552,1.69794739263617E-02,9.91151377577216E-04,2.23092682936807E-02,0.045282132969899,1.09673442384768E-04,0.0278817034367,0.211998614616944,0.240394688145114,0.565946706208662,0,0,0,0
2553,1.72011955465484E-02,1.08428513599999E-03,2.20995416777371E-02,4.52176877212044E-02,1.79448823793618E-04,2.76933938670821E-02,0.212036165317285,0.240922321979995,0.566434040069645,0,0,0,0
2554,1.73726276983185E-02,1.18193416215857E-03,0.021894379672593,4.51491044472191E-02,2.69177716897882E-04,2.75062778270185E-02,0.212065327588317,0.241452421150989,0.566891250263511,0,0,0,0
2555,1.74945514716602E-02,1.2837902229206E-03,2.16946217583314E-02,4.50766102355831E-02,3.78875259626362E-04,2.73208041353464E-02,0.212088292494909,0.241984767466814,0.567322313045191,0,0,0,0
2556,1.75685776748998E-02,1.38947661066375E-03,2.15009733998907E-02,4.50004930932871E-02,5.08559957694345E-04,2.71369994197178E-02,0.212108031904131,0.242518998978701,0.567732111038986,0,0,0,0
2557,1.75971322176591E-02,1.49854914800179E-03,2.13140006419325E-02,4.49210969445597E-02,6.58253686797225E-04,2.69548914699552E-02,0.212126809210588,0.24305496333719,0.568125696656684,0,0,0,0
2558,1.75834231904327E-02,1.61049871771572E-03,2.11341282468395E-02,4.48388150859471E-02,8.27981695203502E-04,2.67745092522058E-02,0.212146356676712,0.243593032821985,0.568508745687041,0,0,0,0
2559,1.75313899053954E-02,1.72475539953427E-03,2.09616411322232E-02,4.47540822849264E-02,1.01777260674742E-03,0.026595883312504,0.212167517851389,0.244133532109524,0.568886574602243,0,0,0,0
2560,1.74456346321025E-02,1.84069425866537E-03,2.07966887941726E-02,0.044667365748267,1.22265071917484E-03,0.02641904452689,0.21219013165003,0.244676427184224,0.569258637513526,0,0,0,0
2561,0.017331338218365,1.95764278942614E-03,2.06392923482943E-02,4.45791552190528E-02,1.43272134959624E-03,2.62440240976442E-02,0.212214240995995,0.245221181952601,0.569619596970975,0,0,0,0
2562,1.71941612174187E-02,2.07488997189956E-03,0.020489353782848,4.44899524858124E-02,1.64801990536172E-03,2.60708539467379E-02,0.212240872309866,0.245766906969812,0.569975010589756,0,0,0,0
2563,1.70401325350902E-02,2.19169685142736E-03,0.020346666996799,4.44002606027934E-02,1.86858266460774E-03,2.58995661139148E-02,0.212270229004945,0.246312467102986,0.570329601872563,0,0,0,0
2564,1.68755279538757E-02,2.30730850128815E-03,2.02109301896583E-02,4.43105731266007E-02,2.08946047264432E-03,0.025729741334233,0.212302185426096,0.246857172046421,0.570682899050818,0,0,0,0
2565,1.67067411751697E-02,2.42096717961848E-03,2.00817591783566E-02,4.42213636710146E-02,2.31069052002758E-03,2.55605412611626E-02,0.212334337916019,0.247400665749903,0.571037066651272,0,0,0,0
2566,1.65401502387079E-02,2.53192644413305E-03,1.99587012374338E-02,4.41330760689823E-02,2.53231003905348E-03,2.53918595499448E-02,0.212365043656443,0.247942971650098,0.571396038884796,0,0,0,0
2567,1.63819823240234E-02,2.63946594415913E-03,1.98412490905964E-02,4.40461154089747E-02,2.75435630816622E-03,2.52242759494488E-02,0.212393377994547,0.248483972953762,0.571764795973677,0,0,0,0
